Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
12 Jan 2023,19:00,Philadelphia 76ers,Oklahoma City Thunder,114,133,-476,+371
12 Jan 2023,19:30,Toronto Raptors,Charlotte Hornets,124,114,-303,+244
12 Jan 2023,19:30,Miami Heat,Milwaukee Bucks,108,102,-233,+194
12 Jan 2023,19:30,Brooklyn Nets,Boston Celtics,98,109,-103,-115
12 Jan 2023,22:00,Portland Trail Blazers,Cleveland Cavaliers,113,119,-102,-116
12 Jan 2023,22:00,Los Angeles Lakers,Dallas Mavericks,115,119,+119,-139
13 Jan 2023,19:00,Washington Wizards,New York Knicks,108,112,+140,-164
13 Jan 2023,19:00,Indiana Pacers,Atlanta Hawks,111,113,+138,-161
13 Jan 2023,19:00,Detroit Pistons,New Orleans Pelicans,110,116,+179,-217
13 Jan 2023,19:30,San Antonio Spurs,Golden State Warriors,113,144,+289,-357
13 Jan 2023,20:00,Minnesota Timberwolves,Phoenix Suns,121,116,-244,+204
13 Jan 2023,20:00,Chicago Bulls,Oklahoma City Thunder,110,124,-179,+156
13 Jan 2023,21:00,Utah Jazz,Orlando Magic,112,108,-213,+179
13 Jan 2023,22:00,Sacramento Kings,Houston Rockets,139,114,-435,+336
13 Jan 2023,22:00,Los Angeles Clippers,Denver Nuggets,103,115,-200,+169
14 Jan 2023,13:00,Miami Heat,Milwaukee Bucks,111,95,-175,+149
14 Jan 2023,19:00,Indiana Pacers,Memphis Grizzlies,112,130,+254,-323
14 Jan 2023,19:00,Charlotte Hornets,Boston Celtics,106,122,+252,-323
14 Jan 2023,19:30,Toronto Raptors,Atlanta Hawks,103,114,-303,+241
14 Jan 2023,20:00,Minnesota Timberwolves,Cleveland Cavaliers,110,102,+150,-175
14 Jan 2023,21:00,Utah Jazz,Philadelphia 76ers,117,118,+224,-278
14 Jan 2023,22:00,Portland Trail Blazers,Dallas Mavericks,136,119,-167,+143
15 Jan 2023,13:00,Detroit Pistons,New York Knicks,104,117,+277,-345
15 Jan 2023,15:00,Los Angeles Clippers,Houston Rockets,121,100,-500,+372
15 Jan 2023,15:30,Chicago Bulls,Golden State Warriors,132,118,+186,-222
15 Jan 2023,18:00,Brooklyn Nets,Oklahoma City Thunder,102,112,-189,+159
15 Jan 2023,19:00,San Antonio Spurs,Sacramento Kings,119,132,+216,-263
15 Jan 2023,20:00,Denver Nuggets,Orlando Magic,119,116,-526,+396
15 Jan 2023,21:00,Portland Trail Blazers,Dallas Mavericks,140,123,-385,+303
15 Jan 2023,21:30,Los Angeles Lakers,Philadelphia 76ers,112,113,+181,-217
16 Jan 2023,13:00,Charlotte Hornets,Boston Celtics,118,130,+279,-357
16 Jan 2023,14:30,Milwaukee Bucks,Indiana Pacers,132,119,-213,+177
16 Jan 2023,15:00,Washington Wizards,Golden State Warriors,118,127,+124,-145
16 Jan 2023,15:00,New York Knicks,Toronto Raptors,121,123,-125,+106
16 Jan 2023,15:00,Cleveland Cavaliers,New Orleans Pelicans,113,103,-303,+241
16 Jan 2023,15:30,Atlanta Hawks,Miami Heat,121,113,-114,-104
16 Jan 2023,16:00,Minnesota Timberwolves,Utah Jazz,125,126,-167,+143
16 Jan 2023,18:00,Memphis Grizzlies,Phoenix Suns,136,106,-769,+523
16 Jan 2023,22:30,Los Angeles Lakers,Houston Rockets,140,132,-294,+239
17 Jan 2023,19:30,Milwaukee Bucks,Toronto Raptors,130,122,-122,+104
17 Jan 2023,20:00,San Antonio Spurs,Brooklyn Nets,106,98,+117,-135
17 Jan 2023,21:00,Denver Nuggets,Portland Trail Blazers,122,113,-222,+185
17 Jan 2023,22:00,Los Angeles Clippers,Philadelphia 76ers,110,120,-119,+102
18 Jan 2023,19:30,New York Knicks,Washington Wizards,105,116,-208,+174
18 Jan 2023,19:30,Dallas Mavericks,Atlanta Hawks,122,130,-143,+121
18 Jan 2023,20:00,Oklahoma City Thunder,Indiana Pacers,126,106,-169,+143
18 Jan 2023,20:00,New Orleans Pelicans,Miami Heat,98,124,+138,-161
18 Jan 2023,20:00,Memphis Grizzlies,Cleveland Cavaliers,115,114,-294,+238
18 Jan 2023,20:00,Houston Rockets,Charlotte Hornets,117,122,+125,-147
18 Jan 2023,21:00,Utah Jazz,Los Angeles Clippers,126,103,-345,+277
18 Jan 2023,22:00,Denver Nuggets,Minnesota Timberwolves,122,118,-435,+330
18 Jan 2023,22:30,Los Angeles Lakers,Sacramento Kings,111,116,-133,+114
19 Jan 2023,15:00,Detroit Pistons,Chicago Bulls,108,126,+235,-294
19 Jan 2023,19:30,Boston Celtics,Golden State Warriors,121,118,-270,+223
19 Jan 2023,20:00,Minnesota Timberwolves,Toronto Raptors,128,126,+154,-182
19 Jan 2023,22:00,Portland Trail Blazers,Philadelphia 76ers,95,105,+104,-123
19 Jan 2023,22:00,Phoenix Suns,Brooklyn Nets,117,112,+142,-167
20 Jan 2023,19:00,Orlando Magic,New Orleans Pelicans,123,110,-108,-110
20 Jan 2023,19:30,Dallas Mavericks,Miami Heat,115,90,+112,-130
20 Jan 2023,19:30,Cleveland Cavaliers,Golden State Warriors,114,120,-500,+380
20 Jan 2023,19:30,Atlanta Hawks,New York Knicks,139,124,-154,+131
20 Jan 2023,20:00,San Antonio Spurs,Los Angeles Clippers,126,131,+236,-294
20 Jan 2023,21:00,Utah Jazz,Brooklyn Nets,106,117,-196,+166
20 Jan 2023,21:00,Denver Nuggets,Indiana Pacers,134,111,-250,+210
20 Jan 2023,22:00,Sacramento Kings,Oklahoma City Thunder,118,113,-208,+173
20 Jan 2023,22:00,Los Angeles Lakers,Memphis Grizzlies,122,121,+223,-270
21 Jan 2023,17:00,Toronto Raptors,Boston Celtics,104,106,+133,-156
21 Jan 2023,19:00,Washington Wizards,Orlando Magic,138,118,-263,+212
21 Jan 2023,19:30,Cleveland Cavaliers,Milwaukee Bucks,114,102,-149,+127
21 Jan 2023,19:30,Atlanta Hawks,Charlotte Hornets,118,122,-312,+249
21 Jan 2023,20:00,Minnesota Timberwolves,Houston Rockets,113,104,-345,+272
21 Jan 2023,21:00,Phoenix Suns,Indiana Pacers,112,107,-149,+125
21 Jan 2023,22:00,Sacramento Kings,Philadelphia 76ers,127,129,-200,+166
22 Jan 2023,14:30,Dallas Mavericks,Los Angeles Clippers,98,112,-128,+110
22 Jan 2023,15:30,Miami Heat,New Orleans Pelicans,100,96,-286,+231
22 Jan 2023,18:00,Toronto Raptors,New York Knicks,125,116,-137,+117
22 Jan 2023,20:00,Phoenix Suns,Memphis Grizzlies,112,110,+280,-357
22 Jan 2023,20:00,Denver Nuggets,Oklahoma City Thunder,99,101,-152,+129
22 Jan 2023,20:30,Golden State Warriors,Brooklyn Nets,116,120,-303,+247
22 Jan 2023,21:00,Portland Trail Blazers,Los Angeles Lakers,112,121,-227,+188
23 Jan 2023,19:00,Orlando Magic,Boston Celtics,113,98,+254,-323
23 Jan 2023,19:00,Detroit Pistons,Milwaukee Bucks,130,150,+450,-625
23 Jan 2023,20:00,Houston Rockets,Minnesota Timberwolves,119,114,+197,-238
23 Jan 2023,20:00,Chicago Bulls,Atlanta Hawks,111,100,-118,+100
23 Jan 2023,21:00,Utah Jazz,Charlotte Hornets,120,102,-385,+301
23 Jan 2023,22:00,Portland Trail Blazers,San Antonio Spurs,147,127,-357,+286
23 Jan 2023,22:30,Sacramento Kings,Memphis Grizzlies,133,100,-169,+145
24 Jan 2023,19:00,Indiana Pacers,Chicago Bulls,116,110,+106,-123
24 Jan 2023,19:30,New York Knicks,Cleveland Cavaliers,105,103,+131,-154
24 Jan 2023,19:30,Miami Heat,Boston Celtics,98,95,-137,+118
24 Jan 2023,20:00,New Orleans Pelicans,Denver Nuggets,98,99,+127,-149
24 Jan 2023,20:30,Dallas Mavericks,Washington Wizards,126,127,-270,+223
24 Jan 2023,21:00,Phoenix Suns,Charlotte Hornets,128,97,-303,+242
24 Jan 2023,22:00,Los Angeles Lakers,Los Angeles Clippers,115,133,+154,-182
25 Jan 2023,19:00,Orlando Magic,Indiana Pacers,126,120,-200,+168
25 Jan 2023,19:30,Philadelphia 76ers,Brooklyn Nets,137,133,-286,+234
25 Jan 2023,20:00,Oklahoma City Thunder,Atlanta Hawks,132,137,+102,-120
25 Jan 2023,20:00,New Orleans Pelicans,Minnesota Timberwolves,102,111,-141,+121
25 Jan 2023,20:00,Milwaukee Bucks,Denver Nuggets,107,99,-833,+540
25 Jan 2023,20:00,Houston Rockets,Washington Wizards,103,108,+112,-132
25 Jan 2023,22:00,Sacramento Kings,Toronto Raptors,95,113,-152,+129
25 Jan 2023,22:00,Portland Trail Blazers,Utah Jazz,134,124,-164,+139
25 Jan 2023,22:00,Golden State Warriors,Memphis Grizzlies,122,120,-143,+124
25 Jan 2023,22:30,Los Angeles Lakers,San Antonio Spurs,113,104,-312,+247
26 Jan 2023,19:30,Charlotte Hornets,Chicago Bulls,111,96,+137,-159
26 Jan 2023,19:30,Brooklyn Nets,Detroit Pistons,122,130,-333,+267
26 Jan 2023,19:30,Boston Celtics,New York Knicks,117,120,-357,+290
26 Jan 2023,20:00,Houston Rockets,Cleveland Cavaliers,95,113,+278,-345
26 Jan 2023,22:00,Phoenix Suns,Dallas Mavericks,95,99,-118,+100
26 Jan 2023,22:30,Los Angeles Clippers,San Antonio Spurs,138,100,-1000,+637
27 Jan 2023,19:00,Indiana Pacers,Milwaukee Bucks,131,141,+208,-256
27 Jan 2023,19:30,Minnesota Timberwolves,Memphis Grizzlies,111,100,+102,-120
27 Jan 2023,20:00,Oklahoma City Thunder,Cleveland Cavaliers,112,100,-114,-103
27 Jan 2023,20:00,Miami Heat,Orlando Magic,110,105,-357,+283
27 Jan 2023,22:00,Golden State Warriors,Toronto Raptors,129,117,-179,+150
28 Jan 2023,15:00,Philadelphia 76ers,Denver Nuggets,126,119,-156,+133
28 Jan 2023,17:30,Brooklyn Nets,New York Knicks,122,115,-105,-110
28 Jan 2023,19:00,Orlando Magic,Chicago Bulls,109,128,+118,-137
28 Jan 2023,19:00,Detroit Pistons,Houston Rockets,114,117,-222,+183
28 Jan 2023,19:30,Atlanta Hawks,Los Angeles Clippers,113,120,-119,+100
28 Jan 2023,20:00,San Antonio Spurs,Phoenix Suns,118,128,+177,-213
28 Jan 2023,20:00,New Orleans Pelicans,Washington Wizards,103,113,-213,+177
28 Jan 2023,20:00,Minnesota Timberwolves,Sacramento Kings,117,110,+104,-122
28 Jan 2023,20:30,Boston Celtics,Los Angeles Lakers,125,121,-312,+247
28 Jan 2023,21:00,Utah Jazz,Dallas Mavericks,108,100,-294,+236
28 Jan 2023,22:00,Portland Trail Blazers,Toronto Raptors,105,123,-145,+127
29 Jan 2023,13:00,Charlotte Hornets,Miami Heat,122,117,+189,-227
29 Jan 2023,18:00,Memphis Grizzlies,Indiana Pacers,112,100,-333,+265
29 Jan 2023,19:00,Cleveland Cavaliers,Los Angeles Clippers,122,99,-667,+440
29 Jan 2023,20:00,Milwaukee Bucks,New Orleans Pelicans,135,110,-526,+400
30 Jan 2023,19:00,Philadelphia 76ers,Orlando Magic,109,119,-476,+361
30 Jan 2023,19:30,Brooklyn Nets,Los Angeles Lakers,121,104,-385,+309
30 Jan 2023,20:00,San Antonio Spurs,Washington Wizards,106,127,+173,-208
30 Jan 2023,20:00,Oklahoma City Thunder,Golden State Warriors,120,128,+166,-196
30 Jan 2023,20:00,Minnesota Timberwolves,Sacramento Kings,111,118,-103,-114
30 Jan 2023,20:30,Dallas Mavericks,Detroit Pistons,111,105,-500,+380
30 Jan 2023,21:00,Phoenix Suns,Toronto Raptors,114,106,-125,+106
30 Jan 2023,22:00,Portland Trail Blazers,Atlanta Hawks,129,125,-204,+171
31 Jan 2023,19:00,Cleveland Cavaliers,Miami Heat,97,100,-167,+143
31 Jan 2023,19:30,New York Knicks,Los Angeles Lakers,123,129,-130,+112
31 Jan 2023,20:00,Milwaukee Bucks,Charlotte Hornets,124,115,-625,+445
31 Jan 2023,20:00,Chicago Bulls,Los Angeles Clippers,103,108,+124,-145
31 Jan 2023,22:00,Denver Nuggets,New Orleans Pelicans,122,113,-270,+227
01 Feb 2023,19:00,Philadelphia 76ers,Orlando Magic,105,94,-500,+370
01 Feb 2023,19:00,Memphis Grizzlies,Portland Trail Blazers,112,122,-227,+190
01 Feb 2023,19:30,Boston Celtics,Brooklyn Nets,139,96,-385,+301
01 Feb 2023,20:00,San Antonio Spurs,Sacramento Kings,109,119,+250,-312
01 Feb 2023,20:00,Minnesota Timberwolves,Golden State Warriors,119,114,+166,-196
01 Feb 2023,20:00,Houston Rockets,Oklahoma City Thunder,112,106,+190,-233
01 Feb 2023,21:00,Utah Jazz,Toronto Raptors,131,128,-135,+114
01 Feb 2023,22:00,Phoenix Suns,Atlanta Hawks,100,132,-114,-102
02 Feb 2023,19:00,Indiana Pacers,Los Angeles Lakers,111,112,+123,-141
02 Feb 2023,19:30,New York Knicks,Miami Heat,106,104,+129,-149
02 Feb 2023,19:30,Cleveland Cavaliers,Memphis Grizzlies,128,113,-256,+213
02 Feb 2023,20:00,Chicago Bulls,Charlotte Hornets,114,98,-250,+209
02 Feb 2023,20:30,Dallas Mavericks,New Orleans Pelicans,111,106,-196,+168
02 Feb 2023,21:00,Denver Nuggets,Golden State Warriors,134,117,-256,+213
02 Feb 2023,22:00,Milwaukee Bucks,Los Angeles Clippers,106,105,-179,+154
03 Feb 2023,19:10,Washington Wizards,Portland Trail Blazers,116,124,-179,+154
03 Feb 2023,19:10,Indiana Pacers,Sacramento Kings,107,104,+104,-120
03 Feb 2023,19:10,Detroit Pistons,Charlotte Hornets,118,112,+100,-118
03 Feb 2023,19:30,Boston Celtics,Phoenix Suns,94,106,-455,+361
03 Feb 2023,20:00,San Antonio Spurs,Philadelphia 76ers,125,137,+384,-500
03 Feb 2023,20:00,Minnesota Timberwolves,Orlando Magic,120,127,-204,+173
03 Feb 2023,20:00,Houston Rockets,Toronto Raptors,111,117,+244,-294
03 Feb 2023,21:00,Utah Jazz,Atlanta Hawks,108,115,-119,+102
04 Feb 2023,18:00,New Orleans Pelicans,Los Angeles Lakers,131,126,-118,+100
04 Feb 2023,18:00,Brooklyn Nets,Washington Wizards,125,123,+100,-115
04 Feb 2023,19:00,New York Knicks,Los Angeles Clippers,128,134,+123,-141
04 Feb 2023,19:00,Detroit Pistons,Phoenix Suns,100,116,+162,-189
04 Feb 2023,20:00,Oklahoma City Thunder,Houston Rockets,153,121,-476,+368
04 Feb 2023,20:00,Milwaukee Bucks,Miami Heat,123,115,-238,+199
04 Feb 2023,20:00,Chicago Bulls,Portland Trail Blazers,129,121,-147,+125
04 Feb 2023,20:30,Golden State Warriors,Dallas Mavericks,119,113,-526,+421
04 Feb 2023,21:00,Denver Nuggets,Atlanta Hawks,128,108,-476,+368
05 Feb 2023,13:00,Charlotte Hornets,Orlando Magic,113,119,-127,+112
05 Feb 2023,17:00,Indiana Pacers,Cleveland Cavaliers,103,122,+150,-172
05 Feb 2023,18:00,Memphis Grizzlies,Toronto Raptors,103,106,-122,+106
05 Feb 2023,18:15,New York Knicks,Philadelphia 76ers,108,97,+156,-182
05 Feb 2023,19:00,New Orleans Pelicans,Sacramento Kings,136,104,+110,-127
05 Feb 2023,19:00,Minnesota Timberwolves,Denver Nuggets,128,98,-357,+292
06 Feb 2023,19:00,Washington Wizards,Cleveland Cavaliers,91,114,+142,-161
06 Feb 2023,19:00,Detroit Pistons,Boston Celtics,99,111,+351,-435
06 Feb 2023,19:30,Brooklyn Nets,Los Angeles Clippers,116,124,+285,-345
06 Feb 2023,20:00,Houston Rockets,Sacramento Kings,120,140,+229,-278
06 Feb 2023,20:00,Chicago Bulls,San Antonio Spurs,128,104,-435,+334
06 Feb 2023,21:00,Utah Jazz,Dallas Mavericks,111,124,-455,+349
06 Feb 2023,22:00,Portland Trail Blazers,Milwaukee Bucks,108,127,+156,-179
06 Feb 2023,22:00,Golden State Warriors,Oklahoma City Thunder,141,114,-152,+133
07 Feb 2023,19:00,Orlando Magic,New York Knicks,98,102,+102,-118
07 Feb 2023,19:30,New Orleans Pelicans,Atlanta Hawks,116,107,-110,-105
07 Feb 2023,19:30,Brooklyn Nets,Phoenix Suns,112,116,+218,-263
07 Feb 2023,20:00,Memphis Grizzlies,Chicago Bulls,104,89,-455,+350
07 Feb 2023,21:00,Denver Nuggets,Minnesota Timberwolves,146,112,-345,+276
07 Feb 2023,22:00,Los Angeles Lakers,Oklahoma City Thunder,130,133,-270,+222
08 Feb 2023,19:00,Washington Wizards,Charlotte Hornets,118,104,-164,+144
08 Feb 2023,19:00,Cleveland Cavaliers,Detroit Pistons,113,85,-435,+363
08 Feb 2023,19:30,Toronto Raptors,San Antonio Spurs,112,98,-526,+403
08 Feb 2023,19:30,Miami Heat,Indiana Pacers,116,111,-256,+214
08 Feb 2023,19:30,Boston Celtics,Philadelphia 76ers,106,99,-133,+116
08 Feb 2023,20:00,Houston Rockets,Sacramento Kings,128,130,+289,-357
08 Feb 2023,21:00,Utah Jazz,Minnesota Timberwolves,118,143,-333,+272
08 Feb 2023,22:00,Portland Trail Blazers,Golden State Warriors,125,122,-139,+122
08 Feb 2023,22:00,Los Angeles Clippers,Dallas Mavericks,104,110,-323,+267
09 Feb 2023,19:00,Orlando Magic,Denver Nuggets,115,104,+175,-204
09 Feb 2023,19:30,Brooklyn Nets,Chicago Bulls,116,105,+124,-143
09 Feb 2023,19:30,Atlanta Hawks,Phoenix Suns,116,107,-312,+254
09 Feb 2023,22:00,Los Angeles Lakers,Milwaukee Bucks,106,115,+280,-345
10 Feb 2023,19:00,Philadelphia 76ers,New York Knicks,119,108,-278,+229
10 Feb 2023,19:00,Indiana Pacers,Phoenix Suns,104,117,-141,+123
10 Feb 2023,19:00,Detroit Pistons,San Antonio Spurs,138,131,-233,+197
10 Feb 2023,19:30,Toronto Raptors,Utah Jazz,116,122,-357,+287
10 Feb 2023,19:30,Boston Celtics,Charlotte Hornets,127,116,-556,+425
10 Feb 2023,20:00,Miami Heat,Houston Rockets,97,95,-714,+512
10 Feb 2023,20:00,Memphis Grizzlies,Minnesota Timberwolves,128,107,-263,+219
10 Feb 2023,22:00,Sacramento Kings,Dallas Mavericks,114,122,-185,+160
10 Feb 2023,22:00,Portland Trail Blazers,Oklahoma City Thunder,129,138,-133,+118
10 Feb 2023,22:00,New Orleans Pelicans,Cleveland Cavaliers,107,118,+129,-149
10 Feb 2023,22:30,Los Angeles Clippers,Milwaukee Bucks,106,119,+119,-137
11 Feb 2023,18:00,Brooklyn Nets,Philadelphia 76ers,98,101,+108,-123
11 Feb 2023,19:00,Washington Wizards,Indiana Pacers,127,113,-213,+177
11 Feb 2023,19:00,Orlando Magic,Miami Heat,103,107,+106,-123
11 Feb 2023,19:00,Charlotte Hornets,Denver Nuggets,105,119,+229,-278
11 Feb 2023,19:30,New York Knicks,Utah Jazz,126,120,-222,+184
11 Feb 2023,19:30,Atlanta Hawks,San Antonio Spurs,125,106,-769,+552
11 Feb 2023,20:00,Cleveland Cavaliers,Chicago Bulls,97,89,-244,+202
11 Feb 2023,20:30,Golden State Warriors,Los Angeles Lakers,103,109,-208,+179
11 Feb 2023,22:00,Sacramento Kings,Dallas Mavericks,133,128,+106,-120
12 Feb 2023,14:00,Boston Celtics,Memphis Grizzlies,119,109,-154,+134
12 Feb 2023,15:00,Toronto Raptors,Detroit Pistons,119,118,-625,+451
13 Feb 2023,19:00,Philadelphia 76ers,Houston Rockets,123,104,-1000,+655
13 Feb 2023,19:00,Indiana Pacers,Utah Jazz,117,123,-109,-106
13 Feb 2023,19:00,Cleveland Cavaliers,San Antonio Spurs,117,109,-1429,+814
13 Feb 2023,19:00,Charlotte Hornets,Atlanta Hawks,144,138,+184,-217
13 Feb 2023,19:30,New York Knicks,Brooklyn Nets,124,106,-149,+129
13 Feb 2023,19:30,Miami Heat,Denver Nuggets,108,112,-115,+100
13 Feb 2023,20:00,Oklahoma City Thunder,New Orleans Pelicans,100,103,-147,+129
13 Feb 2023,20:00,Chicago Bulls,Orlando Magic,91,100,-175,+154
13 Feb 2023,20:30,Dallas Mavericks,Minnesota Timberwolves,121,124,-233,+198
13 Feb 2023,22:00,Portland Trail Blazers,Los Angeles Lakers,127,115,-128,+110
13 Feb 2023,22:00,Golden State Warriors,Washington Wizards,135,126,-167,+146
14 Feb 2023,19:30,Toronto Raptors,Orlando Magic,123,113,-303,+248
14 Feb 2023,19:30,Milwaukee Bucks,Boston Celtics,131,125,-476,+359
14 Feb 2023,21:00,Phoenix Suns,Sacramento Kings,120,109,-139,+124
14 Feb 2023,22:00,Portland Trail Blazers,Washington Wizards,101,126,+104,-120
14 Feb 2023,22:00,Los Angeles Clippers,Golden State Warriors,134,124,-345,+284
15 Feb 2023,19:00,Indiana Pacers,Chicago Bulls,117,113,-141,+123
15 Feb 2023,19:00,Charlotte Hornets,San Antonio Spurs,120,110,-208,+175
15 Feb 2023,19:30,Philadelphia 76ers,Cleveland Cavaliers,118,112,-123,+106
15 Feb 2023,19:30,Brooklyn Nets,Miami Heat,116,105,-125,+108
15 Feb 2023,19:30,Boston Celtics,Detroit Pistons,127,109,-714,+497
15 Feb 2023,19:30,Atlanta Hawks,New York Knicks,101,122,-169,+146
15 Feb 2023,20:00,Oklahoma City Thunder,Houston Rockets,133,96,-455,+355
15 Feb 2023,20:00,Memphis Grizzlies,Utah Jazz,117,111,-625,+445
15 Feb 2023,21:00,Denver Nuggets,Dallas Mavericks,118,109,-227,+192
15 Feb 2023,22:00,Los Angeles Lakers,New Orleans Pelicans,120,102,-189,+167
16 Feb 2023,19:30,Chicago Bulls,Milwaukee Bucks,100,112,+280,-333
16 Feb 2023,20:00,Minnesota Timberwolves,Washington Wizards,106,114,-156,+137
16 Feb 2023,22:00,Phoenix Suns,Los Angeles Clippers,107,116,+100,-114
23 Feb 2023,19:00,Orlando Magic,Detroit Pistons,108,106,-323,+262
23 Feb 2023,19:00,Indiana Pacers,Boston Celtics,138,142,+274,-333
23 Feb 2023,19:00,Cleveland Cavaliers,Denver Nuggets,109,115,-149,+129
23 Feb 2023,19:30,Toronto Raptors,New Orleans Pelicans,115,110,-182,+159
23 Feb 2023,19:30,Philadelphia 76ers,Memphis Grizzlies,110,105,-154,+134
23 Feb 2023,20:30,Dallas Mavericks,San Antonio Spurs,142,116,-1111,+689
23 Feb 2023,21:00,Utah Jazz,Oklahoma City Thunder,120,119,-118,+100
23 Feb 2023,22:00,Sacramento Kings,Portland Trail Blazers,133,116,-588,+430
23 Feb 2023,22:00,Los Angeles Lakers,Golden State Warriors,124,111,-238,+204
24 Feb 2023,19:00,Washington Wizards,New York Knicks,109,115,-114,-101
24 Feb 2023,19:30,Milwaukee Bucks,Miami Heat,128,99,-213,+177
24 Feb 2023,19:30,Atlanta Hawks,Cleveland Cavaliers,136,119,-108,-106
24 Feb 2023,20:00,Minnesota Timberwolves,Charlotte Hornets,113,121,-270,+224
24 Feb 2023,20:00,Chicago Bulls,Brooklyn Nets,131,87,-127,+110
24 Feb 2023,22:00,Phoenix Suns,Oklahoma City Thunder,124,115,-400,+316
24 Feb 2023,22:00,Golden State Warriors,Houston Rockets,116,101,-385,+309
24 Feb 2023,22:30,Los Angeles Clippers,Sacramento Kings,175,176,-250,+208
25 Feb 2023,12:00,Detroit Pistons,Toronto Raptors,91,95,+252,-312
25 Feb 2023,19:00,Orlando Magic,Indiana Pacers,108,121,-139,+122
25 Feb 2023,19:00,Charlotte Hornets,Miami Heat,108,103,+204,-244
25 Feb 2023,19:30,New York Knicks,New Orleans Pelicans,128,106,-169,+146
25 Feb 2023,20:00,Memphis Grizzlies,Denver Nuggets,112,94,-145,+125
25 Feb 2023,20:30,Philadelphia 76ers,Boston Celtics,107,110,-105,-111
25 Feb 2023,21:00,Utah Jazz,San Antonio Spurs,118,102,-500,+388
26 Feb 2023,13:00,Milwaukee Bucks,Phoenix Suns,104,101,-147,+127
26 Feb 2023,15:00,Atlanta Hawks,Brooklyn Nets,129,127,-250,+210
26 Feb 2023,15:30,Dallas Mavericks,Los Angeles Lakers,108,111,-182,+156
26 Feb 2023,15:30,Chicago Bulls,Washington Wizards,102,82,-208,+177
26 Feb 2023,18:00,Cleveland Cavaliers,Toronto Raptors,118,93,-303,+247
26 Feb 2023,19:00,Oklahoma City Thunder,Sacramento Kings,115,124,+148,-172
26 Feb 2023,19:30,Golden State Warriors,Minnesota Timberwolves,109,104,-128,+112
26 Feb 2023,21:00,Portland Trail Blazers,Houston Rockets,131,114,-435,+338
26 Feb 2023,22:00,Denver Nuggets,Los Angeles Clippers,134,124,-169,+149
27 Feb 2023,19:00,Philadelphia 76ers,Miami Heat,99,101,-217,+183
27 Feb 2023,19:00,Charlotte Hornets,Detroit Pistons,117,106,-286,+234
27 Feb 2023,19:30,New York Knicks,Boston Celtics,109,94,+116,-133
27 Feb 2023,20:00,New Orleans Pelicans,Orlando Magic,93,101,-200,+170
28 Feb 2023,19:30,Toronto Raptors,Chicago Bulls,104,98,-182,+156
28 Feb 2023,19:30,Memphis Grizzlies,Los Angeles Lakers,121,109,-400,+319
28 Feb 2023,19:30,Brooklyn Nets,Milwaukee Bucks,104,118,+209,-244
28 Feb 2023,19:30,Atlanta Hawks,Washington Wizards,116,119,-294,+242
28 Feb 2023,20:00,Oklahoma City Thunder,Sacramento Kings,117,123,+119,-137
28 Feb 2023,20:00,Houston Rockets,Denver Nuggets,112,133,+524,-769
